source_id,ra_800,ra_error_800,dec_800,dec_error_800,parallax_800,parallax_error_800,pm_800,pmra_800,pmra_error_800,pmdec_800,pmdec_error_800,ruwe_800,bp_rp_800,bp_g_800,g_rp_800,radial_velocity_800,radial_velocity_error_800,phot_variable_flag_800,has_xp_continuous_800,has_xp_sampled_800,has_rvs_800,has_epoch_photometry_800,has_epoch_rv_800,has_mcmc_gspphot_800,has_mcmc_msc_800,ref_epoch_800,g_m,w1mpro,w1sigmpro,w1snr,w2mpro,w2sigmpro,w2snr,radius_800,ref_epoch_1900,ra_1900,ra_error_1900,dec_1900,dec_error_1900,parallax_1900,parallax_error_1900,parallax_over_error,pm_1900,pmra_1900,pmra_error_1900,pmdec_1900,pmdec_error_1900,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe_1900,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp_1900,bp_g_1900,g_rp_1900,radial_velocity_1900,radial_velocity_error_1900,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag_1900,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous_1900,has_xp_sampled_1900,has_rvs_1900,has_epoch_photometry_1900,has_epoch_rv_1900,has_mcmc_gspphot_1900,has_mcmc_msc_1900,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,ref_epoch.1,G_m,dist,radius_1900
4201781696994073472,290.14523764,0.025757298,-7.6674043043,0.023150485,95.175778112,0.029248245,173.03925,-61.224325393,0.029151015,-161.84610752,0.02421328,1.0114262,0.03678894,0.0025129318,0.03427601,,,NOT_AVAILABLE,True,True,False,False,False,False,False,2016.0,12.146125489,12.405,0.028,38.5,12.565,0.065,16.8,5.0,2016.0,290.1452376415212,0.025757298,-7.667404304342344,0.023150485,95.17577811152344,0.029248245,3254.068,173.03925,-61.224325393276594,0.029151015,-161.84610752063998,0.02421328,-0.06758081,0.030486997,0.17796381,-0.28354308,-0.46964094,-0.2327247,0.108844124,-0.020887377,-0.042237267,-0.022815134,200.0,200.0,199.0,1.0,0.25848866,973.1932,0.18759534,36.14367,31.0,False,1.7510822,,,,,,,,23.0,15.0,0.04141018,24.0,7.0,0.0,0.13747029,82.65034,1.0,0.0,1.0114262,,,,,,,,,False,153.0,236346.7352991884,93.90478,2516.8765,12.253493,22.0,171007.14773941628,224.8588,760.50903,12.256006,21.0,102676.57582907856,70.17231,1463.2064,12.219217,1.1579754,0.0,0.0,0.0,0.0,0.0,0.03678894,0.0025129318,0.03427601,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,29.35597497876008,-9.944600580506446,290.6280607488861,14.340889600997588,False,False,0.0,True,True,False,False,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,,2016.0,12.146125489442753,10.506874961697052,5.0
6757797750797670144,290.23628007,0.10903183,-31.933430462,0.11949432,17.467879158,0.1407089,174.98839,-80.955963641,0.132104,-155.13564119,0.12933475,0.92883486,0.66555405,0.27633476,0.38921928,,,NOT_AVAILABLE,True,False,False,False,False,False,False,2016.0,13.99773425,16.218,,1.5,11.967,0.055,19.9,5.0,2016.0,290.2362800724155,0.10903183,-31.93343046182982,0.11949432,17.46787915766235,0.1407089,124.14197,174.98839,-80.95596364092403,0.132104,-155.13564118876974,0.12933475,0.24697164,0.065986805,-0.2734941,-0.30632505,-0.5051482,-0.19623764,-0.40321442,-0.16971906,0.07013728,0.4346079,194.0,0.0,194.0,0.0,-1.3662714,169.79866,0.0,0.0,31.0,False,1.5929888,,,,,,,,22.0,16.0,0.22604296,23.0,9.0,1.0,0.12761183,177.40396,0.0,0.0,0.92883486,0.38479823,0.17191632,0.55798465,0.8884256,-99.831924,-10.465032,-40.098877,36.06176,False,193.0,1446.5489499547089,2.443948,591.8902,17.786533,22.0,813.3355817105949,10.4777775,77.62482,18.062868,21.0,871.4294627375302,16.89756,51.57132,17.397314,1.1646789,0.0,0.0,0.0,0.0,0.0,0.66555405,0.27633476,0.38921928,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,6.353822050057245,-19.764882674591146,287.3259242000076,-9.703278039566342,False,False,0.0,True,False,False,False,False,False,False,False,1.7386315e-09,5.203325e-13,0.9998388,,,,,,,,,,,,,,,,,,,,,,,2016.0,13.99773424982122,57.24793439284507,5.0
4287654959563143168,292.98690752,0.030282406,1.2955202497,0.027083663,18.778207552,0.035863463,70.71266,-69.181014785,0.036713973,-14.637883198,0.031299744,1.1440198,-0.30046272,-0.09656525,-0.20389748,,,NOT_AVAILABLE,True,True,False,False,False,False,False,2016.0,10.644504348,13.58,0.051,21.1,13.184,0.08,13.6,5.0,2016.0,292.9869075185181,0.030282406,1.295520249667992,0.027083663,18.77820755243349,0.035863463,523.6028,70.71266,-69.18101478479002,0.036713973,-14.637883197607223,0.031299744,0.13054134,-0.22637196,-0.1538433,-0.100990176,-0.22876558,-0.086267486,-0.13255951,-0.13401954,-0.041296218,0.0076860865,249.0,0.0,248.0,1.0,3.1335108,748.3742,0.2450733,20.880684,31.0,False,1.8279228,,,,,,,,29.0,16.0,0.05127211,33.0,13.0,0.0,0.038234837,79.2337,5.0,0.0,1.1440198,0.3977597,0.11746693,0.21311146,0.8164708,-164.07115,-13.317292,-22.664381,35.956196,False,247.0,36682.03389323417,28.7854,1274.3278,14.276234,30.0,29076.98208461035,38.796867,749.4673,14.179668,29.0,12796.925454618296,16.519987,774.6329,14.480131,1.1415372,0.0,0.0,0.0,1.0,0.0,-0.30046272,-0.09656525,-0.20389748,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,38.74993101894307,-8.4035485884748,295.04836087607674,22.758080468626364,False,False,0.0,True,True,False,False,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,,2016.0,10.644504347773058,53.25321904168691,5.0
2025389380082340992,294.30949971,0.009329971,27.721965844,0.012071256,54.776716086,0.015628505,440.1192,439.59535938,0.012597504,21.466883146,0.015505351,0.9001035,-0.012428284,0.006627083,-0.019055367,,,NOT_AVAILABLE,True,True,False,False,False,False,False,2016.0,11.754268795,13.288,0.045,24.1,13.484,0.091,12.0,5.0,2016.0,294.3094997066659,0.009329971,27.721965844082483,0.012071256,54.77671608585927,0.015628505,3504.9233,440.1192,439.5953593827437,0.012597504,21.466883145675453,0.015505351,-0.1497952,-0.13301396,-0.1428005,-0.02768959,0.15196018,-0.05047792,-0.10646654,-0.098642305,-0.045116574,-0.110396385,559.0,0.0,559.0,0.0,-3.3631644,1097.7489,0.11184625,13.647132,31.0,False,1.7497661,,,,,,,,64.0,28.0,0.021709275,66.0,26.0,0.0,0.0068263053,161.55287,0.0,0.0,0.9001035,0.0951008,0.26408,0.05936757,0.34313688,-71.96073,77.14822,6.483854,-26.09135,False,564.0,112313.3494235702,52.213005,2151.0608,13.061289,63.0,80956.2958467561,72.656456,1114.234,13.067916,61.0,46453.70226812765,21.971968,2114.2258,13.080344,1.1344154,0.0,1.0,0.0,0.0,0.0,-0.012428284,0.006627083,-0.019055367,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,62.59530037173885,3.1942001643625173,303.2832180175962,48.39096384651752,False,False,0.0,True,True,False,False,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,,2016.0,11.754268795356465,18.25593192612276,5.0
6752494088957691520,294.34276826,0.038642082,-29.284770523,0.03248836,13.880884198,0.044705797,120.9033,24.353737414,0.044905283,-118.42509279,0.038816042,0.9708802,-0.12380028,-0.026303291,-0.09749699,,,NOT_AVAILABLE,True,False,False,False,False,False,False,2016.0,11.459198883,15.639,0.18,6.0,10.005,0.025,43.3,5.0,2016.0,294.3427682591707,0.038642082,-29.284770523109152,0.03248836,13.880884197903564,0.044705797,310.49405,120.9033,24.353737413653583,0.044905283,-118.4250927856629,0.038816042,0.04664604,0.2176153,-0.22224577,-0.08017797,-0.2891395,-0.0026343546,-0.12828378,-0.26981127,0.082881354,0.22839825,195.0,0.0,194.0,1.0,-0.53464764,209.7122,0.07036198,0.4682356,31.0,False,1.7735677,,,,,,,,23.0,16.0,0.06657046,23.0,9.0,0.0,0.018119493,4.262668,0.0,0.0,0.9708802,0.25549412,0.2147835,0.4182126,0.8320491,-92.53447,-18.867857,-43.54479,34.943523,False,193.0,9464.584327233328,9.643985,981.3977,15.747113,18.0,7032.230404709308,10.552588,666.3986,15.72081,19.0,3641.784997808207,12.17524,299.11404,15.84461,1.127785,0.0,1.0,0.0,1.0,0.0,-0.12380028,-0.026303291,-0.09749699,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,10.310927952084151,-22.18396425778402,291.26754442754304,-7.625103258576485,False,False,0.0,True,False,False,False,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,,2016.0,11.459198883380743,72.04152024775414,5.0
2045444369069839744,294.6171585,0.015344129,32.888214172,0.018894471,24.466790977,0.02142116,147.94041,-66.093392199,0.019903904,-132.35569799,0.023921965,1.0345913,-0.2930689,-0.091127396,-0.20194149,,,VARIABLE,True,True,False,True,False,False,False,2016.0,10.524508136,14.114,0.058,18.7,14.841,0.443,2.5,5.0,2016.0,294.6171585042472,0.015344129,32.88821417216278,0.018894471,24.46679097740477,0.02142116,1142.1786,147.94041,-66.09339219891498,0.019903904,-132.35569798546246,0.023921965,-0.022806013,0.025277572,0.04405972,-0.015890392,0.12946728,-0.039503407,-0.12652855,-0.17076543,-0.06483636,0.005512037,440.0,0.0,440.0,0.0,1.0371058,1481.7087,0.20285285,31.38868,31.0,False,1.8274273,,,,,,,,52.0,29.0,0.03321287,53.0,19.0,0.0,0.034523197,14.578955,0.0,0.0,1.0345913,0.15476178,0.19564171,0.092081524,0.19163309,-81.36762,87.91409,7.2073407,-23.00431,False,429.0,69550.07875389364,39.558453,1758.1598,13.581623,45.0,54855.32009237029,46.88477,1170.0029,13.490496,46.0,24307.06316245179,16.022514,1517.0568,13.783565,1.138207,0.0,0.0,0.0,0.0,0.0,-0.2930689,-0.091127396,-0.20194149,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,67.25490663279233,5.469164467706483,305.8324753058398,53.30819378319772,False,False,0.0,True,True,False,True,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,,2016.0,10.524508136207816,40.8717269430023,5.0
2134813670577242752,295.313316,0.067497365,49.083113571,0.069400616,11.392327405,0.07504434,254.55472,144.42894988,0.090097584,209.61483739,0.09270112,0.99132127,0.3895626,0.13772583,0.25183678,,,NOT_AVAILABLE,True,False,False,False,False,False,False,2016.0,12.954183886,14.865,0.081,13.3,12.588,0.064,16.9,5.0,2016.0,295.31331600263945,0.067497365,49.08311357057566,0.069400616,11.39232740493351,0.07504434,151.80795,254.55472,144.4289498783313,0.090097584,209.6148373896308,0.09270112,-0.0087452,0.028610064,-0.09575879,0.01591619,0.01974088,0.023732403,-0.1300276,0.13174151,-0.16947412,-0.036267705,327.0,0.0,325.0,2.0,-0.19352303,327.16043,0.0,0.0,31.0,False,1.6565127,,,,,,,,39.0,26.0,0.13022476,42.0,16.0,0.0,0.025514515,166.05139,0.0,0.0,0.99132127,0.20180368,0.055404805,0.08326983,0.082875535,-48.76446,80.826454,-5.878454,-10.089596,False,346.0,1608.785467084827,1.6715013,962.4794,17.671122,34.0,1027.7265284043708,11.354711,90.511024,17.808847,34.0,853.9730523415126,11.29924,75.57792,17.419285,1.1696398,0.0,1.0,0.0,2.0,0.0,0.3895626,0.13772583,0.25183678,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,81.97866357137103,12.642243685866328,319.0935549781371,68.2514884944491,False,False,0.0,True,False,False,False,False,False,False,False,0.0016254578,2.6216305e-09,5.1445226e-05,,,,,,,,,,,,,,,,,,,,,,,2016.0,12.954183885755675,87.7783761347084,5.0
2134964715987304576,295.93218897,0.028435184,50.077403383,0.02889611,10.025785554,0.030842824,52.82275,26.571297341,0.03657994,45.653139861,0.037461918,1.0834444,-0.44683647,-0.15170288,-0.2951336,,,NOT_AVAILABLE,True,True,False,False,False,False,False,2016.0,9.6676899861,13.184,0.064,16.9,15.319,,0.1,5.0,2016.0,295.9321889663548,0.028435184,50.07740338316451,0.02889611,10.025785553647207,0.030842824,325.06058,52.82275,26.571297340937683,0.03657994,45.65313986071197,0.037461918,-0.11294431,-0.15369532,-0.17687672,0.0964461,0.2362921,0.083290085,-0.25527427,0.07743065,-0.21012993,-0.11065124,353.0,0.0,350.0,3.0,2.1878781,1200.3154,0.2993531,27.400173,31.0,False,1.8752671,,,,,,,,40.0,25.0,0.055174395,43.0,18.0,0.0,0.014373176,6.9704328,0.0,0.0,1.0834444,0.18099388,0.05753638,0.16817525,0.12175723,-66.694084,42.60862,8.764152,-23.050161,False,374.0,25710.32926642274,16.519451,1556.3671,14.662098,41.0,21441.681802857594,34.883358,614.66797,14.510395,41.0,8246.42165255043,11.110265,742.2345,14.9572315,1.1547151,0.0,1.0,0.0,2.0,0.0,-0.44683647,-0.15170288,-0.2951336,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,83.07321525274712,12.739117174488875,321.34801501118244,68.93916203669795,False,False,0.0,True,True,False,False,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,,2016.0,9.667689986121571,99.74280764824633,5.0
6740493675455190784,296.22831293,0.02276217,-36.053640911,0.01609237,33.772243271,0.0307527,153.05858,68.674382273,0.034744523,-136.78727419,0.017418893,1.0140321,-0.061418533,-0.0072870255,-0.054131508,,,VARIABLE,True,True,False,True,False,False,False,2016.0,11.708151985,14.326,0.063,17.2,14.273,0.18,6.0,5.0,2016.0,296.2283129332621,0.02276217,-36.05364091083665,0.01609237,33.772243270545864,0.0307527,1098.188,153.05858,68.6743822730286,0.034744523,-136.78727418707143,0.017418893,-0.11383267,0.0075463145,-0.11384962,0.047266677,-0.07296089,-0.042220116,0.42917207,-0.5260015,0.08871483,-0.37071776,246.0,0.0,246.0,0.0,0.3377181,384.51572,0.10941252,5.6354475,31.0,False,1.763388,,,,,,,,29.0,14.0,0.050578713,29.0,6.0,0.0,0.012140285,86.70413,0.0,0.0,1.0140321,0.2892824,0.45106897,0.2157026,0.652778,-7.769132,8.655561,2.957922,25.39778,False,228.0,44545.68615483133,35.01492,1272.1917,14.065352,26.0,32523.009532243617,38.910156,835.8489,14.058065,27.0,17838.76196570168,18.840134,946.849,14.119484,1.1305645,0.0,0.0,0.0,0.0,0.0,-0.061418533,-0.0072870255,-0.054131508,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,3.789406302930823,-25.768339054670715,291.6642617664818,-14.566213755278383,False,False,0.0,True,True,False,True,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,,2016.0,11.708151984642054,29.610114791283063,5.0
6751474223204472576,296.90150499,0.084864326,-31.010940275,0.055097576,13.542952122,0.10193793,67.42528,58.120175779,0.1086803,-34.179127495,0.057125762,1.036365,-0.13612175,-0.035001755,-0.101119995,,,NOT_AVAILABLE,True,False,False,False,False,False,False,2016.0,12.91272855,16.763,0.475,2.3,10.024,0.02,54.6,5.0,2016.0,296.901504988951,0.084864326,-31.010940275154194,0.055097576,13.542952121782347,0.10193793,132.85489,67.42528,58.12017577860688,0.1086803,-34.179127494948816,0.057125762,-0.17549354,0.3305585,-0.33888385,0.06878143,-0.3942247,0.22348695,0.5836349,-0.3437384,-0.33748212,-0.09673712,379.0,0.0,378.0,1.0,1.011722,431.46616,0.12095309,0.42539966,31.0,False,1.7810322,,,,,,,,43.0,16.0,0.1575388,43.0,9.0,0.0,0.08768821,177.84554,0.0,0.0,1.036365,0.45042798,0.5968971,0.24214081,0.6282387,-6.612569,7.4888344,5.841543,20.480396,False,375.0,2362.013197265807,2.4884772,949.1802,17.254162,40.0,1769.1025727498106,12.677287,139.54898,17.21916,39.0,905.8281430830436,9.643009,93.93625,17.355282,1.1324792,0.0,3.0,0.0,3.0,0.0,-0.13612175,-0.035001755,-0.101119995,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,9.306184511209857,-24.834581577869244,293.1677203016306,-9.709848701527951,False,False,0.0,True,False,False,False,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,,2016.0,12.912728550278317,73.83914459769892,5.0
6851318052326217088,299.74756419,0.3129484,-24.755443867,0.262506,10.374931555,0.38375932,71.97511,-1.2689465225,0.38559252,-71.963928755,0.28297505,1.009413,1.1281319,0.552721,0.57541084,,,NOT_AVAILABLE,True,False,False,False,False,False,False,2016.0,14.820126244,13.179,0.056,19.3,15.068,,1.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250878530315964800,301.4596282,0.16542011,69.541222458,0.15385798,14.983029474,0.16682506,78.52699,-25.05628275,0.23379341,74.422249383,0.20459148,1.0340531,1.2057667,0.54107285,0.66469383,,,NOT_AVAILABLE,True,False,False,False,False,False,False,2016.0,14.937312897,14.489,0.076,14.2,11.995,0.045,24.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6473222258667045760,301.82193879,0.14104295,-54.241003652,0.12680593,12.068681912,0.19257998,246.22394,49.667987793,0.16749728,-241.16242906,0.16424458,1.0324708,0.738451,0.29742432,0.4410267,,,NOT_AVAILABLE,True,False,False,False,False,False,False,2016.0,14.008614299,13.103,0.058,18.7,15.317,,0.6,5.0,2016.0,301.8219387856473,0.14104295,-54.24100365211866,0.12680593,12.068681912112051,0.19257998,62.66841,246.22394,49.6679877930736,0.16749728,-241.1624290582601,0.16424458,-0.078927174,0.34092724,-0.07092776,-0.15758243,-0.12356389,-0.08720676,-0.08760525,-0.38174042,-0.07387011,0.10587259,318.0,0.0,317.0,1.0,0.83348143,347.32413,0.36859903,0.7109802,31.0,False,1.5722091,,,,,,,,36.0,19.0,0.2493175,38.0,10.0,0.0,0.02361327,20.367931,0.0,0.0,1.0324708,0.32264277,0.046964798,0.25360867,0.65532285,-10.691804,24.73009,35.714237,27.921211,False,335.0,683.6291656396298,1.2063972,566.67004,18.600315,36.0,376.9824771729293,10.261623,36.737118,18.89774,36.0,431.9594073108353,7.0204706,61.528553,18.159288,1.1833051,0.0,0.0,0.0,0.0,0.0,0.738451,0.29742432,0.4410267,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,343.93841338904906,-32.61727693784662,291.5973587367335,-33.16201439498044,False,False,0.0,True,False,False,False,False,False,False,False,2.782125e-09,5.1147075e-13,0.9999749,,,,,,,,,,,,,,,,,,,,,,,2016.0,14.008614298849215,82.8590899389275,5.0
2061597358785813632,302.08441767,0.05065373,37.787380172,0.058439955,21.829088037,0.06648858,73.46274,-24.246675767,0.06708504,69.346031298,0.07785425,0.97597885,0.74892044,0.2896576,0.45926285,,,NOT_AVAILABLE,True,False,False,False,False,False,False,2016.0,14.080290724,14.375,0.068,15.9,14.438,0.213,5.1,5.0,2016.0,302.0844176697992,0.05065373,37.78738017182632,0.058439955,21.82908803658,0.06648858,328.31335,73.46274,-24.24667576658356,0.06708504,69.34603129814889,0.07785425,0.055466894,-0.103079885,0.08554422,-0.027362168,0.04409893,-0.04420007,-0.2015712,-0.21000205,-0.011460652,0.08949522,370.0,0.0,369.0,1.0,-0.6260406,360.7706,0.0,0.0,31.0,False,1.576205,,,,,,,,43.0,27.0,0.10965661,47.0,18.0,0.0,0.002962097,128.20598,0.0,0.0,0.97597885,0.20229761,0.14866458,0.16344677,0.22795834,-106.90136,89.29589,-1.1436442,-9.464557,False,380.0,2093.639879517053,1.7953378,1166.1537,17.385113,44.0,1162.8100429826388,9.008989,129.07219,17.67477,42.0,1345.2961274727709,5.718266,235.26295,16.92585,1.1979644,0.0,1.0,0.0,0.0,0.0,0.74892044,0.2896576,0.45926285,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,74.59454750385342,2.7397425683879018,318.5601751383261,55.9467498432218,False,False,0.0,True,False,False,False,False,False,False,False,1.0245317e-13,5.1174847e-13,0.9999681,,,,,,,,,,,,,,,,,,,,,,,2016.0,14.080290724333082,45.81043414751245,5.0
6443328221136801920,302.27429062,0.027709475,-60.428789072,0.02709055,21.569025882,0.03958424,125.41244,104.59730524,0.03252658,-69.193086468,0.031596527,1.0688993,-0.4836464,-0.16206264,-0.32158375,,,NOT_AVAILABLE,True,True,False,False,False,False,False,2016.0,9.9829391646,14.233,0.059,18.5,14.675,0.26,4.2,5.0,2016.0,302.27429061923203,0.027709475,-60.42878907173896,0.02709055,21.56902588220548,0.03958424,544.8892,125.41244,104.59730524361352,0.03252658,-69.19308646845641,0.031596527,-0.09894632,0.15693076,-0.29064313,0.047031544,-0.088827506,0.08363651,-0.06308107,-0.40658495,0.049542762,-0.029779047,318.0,0.0,317.0,1.0,1.7286094,2612.9834,0.30688298,77.0761,31.0,False,1.8877983,,,,,,,,37.0,22.0,0.048286237,38.0,15.0,0.0,0.021225253,39.852463,0.0,0.0,1.0688993,0.14365253,0.08452428,0.18842006,0.37805107,81.58162,49.80256,22.09268,28.131021,False,314.0,89008.60952233318,55.743763,1596.7456,13.3137865,36.0,74942.32801445648,116.1242,645.3636,13.151724,35.0,27861.85989554565,20.65151,1349.1439,13.63537,1.1549915,0.0,1.0,0.0,1.0,0.0,-0.4836464,-0.16206264,-0.32158375,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,336.580526726934,-32.85981469089381,289.8791150026291,-39.19765663135976,False,False,0.0,True,True,False,False,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,,2016.0,9.982939164586536,46.36277991696432,5.0
6866330371773608448,302.38818133,0.2507781,-20.283407423,0.19711125,10.322988977,0.2940592,85.94767,66.636815891,0.31359652,-54.282017111,0.24524713,0.99756724,0.795866,0.29574966,0.50011635,,,NOT_AVAILABLE,True,False,False,False,False,False,False,2016.0,14.333151235,11.2,0.024,45.6,14.949,,0.9,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6853784501721502720,302.57349008,0.018328551,-21.780805186,0.012899141,37.159250813,0.020841109,334.43826,101.15519623,0.023052057,-318.77354739,0.014868869,0.92851615,0.17257881,0.064629555,0.10794926,,,NOT_AVAILABLE,True,True,False,False,False,False,False,2016.0,12.223106964,14.232,0.061,17.9,14.321,0.202,5.4,5.0,2016.0,302.5734900783276,0.018328551,-21.780805185803107,0.012899141,37.159250812763176,0.020841109,1782.9785,334.43826,101.15519623446453,0.023052057,-318.7735473945486,0.014868869,0.22158746,0.087007284,-0.30692953,-0.09738039,-0.1875305,-0.03858198,0.21160461,-0.3040113,-0.24627896,0.25950328,323.0,0.0,323.0,0.0,-1.7985092,339.15286,0.0,0.0,31.0,False,1.7114053,,,,,,,,37.0,18.0,0.033629872,37.0,10.0,0.0,0.038362425,65.66876,0.0,0.0,0.92851615,0.14635186,0.409861,0.24022402,0.45711994,-61.028633,-17.026121,-36.284103,33.29997,False,313.0,33561.22646555336,16.631084,2017.9818,14.372772,35.0,22932.74693012615,26.395065,868.8271,14.437402,31.0,15603.757087775432,14.912147,1046.379,14.264823,1.1482449,0.0,1.0,0.0,0.0,0.0,0.17257881,0.064629555,0.10794926,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,20.83232888148457,-26.61410296719302,300.010515822481,-1.6710440102365869,False,False,0.0,True,True,False,False,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,,2016.0,12.223106963646714,26.9111991799503,5.0
